100
0,94977.78068974665
1,566219.7869113978
2,197986.79333457613
3,23278.71061631161
4,180766.77547662094
5,97105.48713048373
6,350825.27124292636
7,88702.50667022864
8,36506.6336195115
9,161812.238236463
10,22501.219894820788
11,73422.14998656655
12,23649.24603478336
13,481213.53914938355
14,35932.63509689312
15,351498.1849474484
16,24499.794137091292
17,71650.94889060476
18,48792.08687196509
19,57276.60632718193
20,124354.29936550684
21,48265.77874212949
22,35893.18770053084
23,434580.0666899352
24,29566.848128639715
25,24754.97854776064
26,38799.76137354796
27,51559.50310858413
28,66341.12849333078
29,128045.42189794306
30,350987.30077357625
31,39551.61583171169
32,52860.675379396154
33,124573.55055442592
34,39450.83289292584
35,113759.03626306247
36,31733.470524463733
37,162898.45828533382
38,118528.87359304914
39,96372.60135529966
40,404187.4176561829
41,386345.05174684554
42,34304.337672072004
43,87517.04443611098
44,90636.39865096932
45,310979.25384362665
46,173553.4249677212
47,101477.8960920833
48,82604.48142769217
49,106324.82730356157
50,85623.90342829029
51,37283.212266774484
52,94241.23455012844
53,35940.30481221504
54,35766.46391606312
55,36231.179466894304
56,106494.07419550039
57,47351.85827833951
58,134165.17050746334
59,325076.5236064483
60,91934.58496265164
61,123662.43792945809
62,262572.4889771509
63,90100.47854066394
64,33688.57607869324
65,97647.2959922329
66,41871.351876468034
67,142452.67990503935
68,75852.40582528891
69,75738.65882597392
70,111829.90490143446
71,481635.42654751317
72,389144.68682196643
73,68637.89752776947
74,19654.50709199506
75,110412.28526384794
76,42222.02455444232
77,29910.7205200105
78,74889.30133273231
79,35197.87120121934
80,47463.66085856517
81,125106.63640186154
82,48311.00284870991
83,162831.26629272118
84,385841.79158078134
85,91456.98992845796
86,91739.1156902512
87,94594.16067836412
88,58291.81179192986
89,58289.56165759173
90,110276.26907094
91,89089.38977614665
92,31989.75108868378
93,60452.543224490306
94,15858.214651944807
95,61511.70901793126
96,133072.10078590535
97,37296.692649101766
98,99187.0497581434
99,139378.9357124795
